Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Humberto Mejía",,0.0442,0.0775,0.0546,5.59872,0.1754,0.1754,0,0,,1,4.486,1.1659,0.6607,0.62208,0.181889,0.3706,0.0061,0.0392,0.598,5.382,3.3354,1.6136,1.637,0.133304,0.0826126,0.05069104582071304,0.286026,1.5365,0.298519,0.683228,0.387993,,5.53309,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Humberto Mejia","20739",650668
"Eliazar Dishmey","MIA",0.0423,0.0791,0.0556,5.47245,0.1919,0.1719,0,0,,1,4.561,1.0883,0.6491,0.60805,0.155556,0.519,0.0046,0.0571,0.6756,6.0804,4.671,1.30173,1.4,0.148125,0.113791,0.03433457016944885,0.273106,1.6073,0.295758,0.68959,0.418559,,5.53446,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Eliazar Dishmey","sa3019181",803244
"Peyton Battenfield",,0.0449,0.0754,0.0526,5.50152,0.2233,0.1653,0,0,,1,4.462,1.1505,0.649,0.61128,0.187556,0.348,0.0052,0.0379,0.5983,5.3847,3.132,1.71925,1.688,0.134088,0.0779919,0.0560959130525589,0.282255,1.4985,0.292667,0.687341,0.373009,,5.53446,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Peyton Battenfield","25777",685410
"Brooks Fowler","TEX",0.0449,0.0746,0.0511,5.48091,0.2513,0.1593,0,0,,1,4.557,1.1276,0.6519,0.60899,0.154889,0.5029,0.0063,0.0409,0.6225,5.6025,4.5261,1.23782,1.394,0.136603,0.110358,0.026245340704917908,0.280973,1.6305,0.300608,0.692248,0.447404,,5.53509,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brooks Fowler","sa3031592",827670
"Chris Cortez","LAA",0.0426,0.0792,0.0586,5.39073,0.1754,0.1754,0,0,,1,4.632,1.102,0.6465,0.59897,0.126444,0.6387,0.0042,0.0453,0.6473,5.8257,5.7483,1.01346,1.138,0.139745,0.137889,0.0018566399812698364,0.279129,1.7407,0.307334,0.699761,0.515169,,5.53631,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Chris Cortez","sa3029417",700933
"Jackson Wentworth","TOR",0.0469,0.0747,0.0569,5.47767,0.1754,0.1754,0,0,,1,4.519,1.1258,0.6492,0.60863,0.170889,0.4389,0.0041,0.0394,0.6264,5.6376,3.9501,1.4272,1.538,0.138615,0.0971233,0.041491471230983734,0.278615,1.5647,0.294416,0.690706,0.408749,,5.53879,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jackson Wentworth","sa3045002",695741
"Joey Mancini","HOU",0.0463,0.0716,0.0468,5.44689,0.3049,0.1479,0,0,,1,4.49,1.1354,0.647,0.60521,0.167889,0.406,0.0077,0.0585,0.5857,5.2713,3.654,1.44261,1.511,0.130445,0.0904232,0.040022268891334534,0.282052,1.5414,0.295702,0.684653,0.436266,,5.53979,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Joey Mancini","sa3020858",686223
"Jake Lyons",,0.0435,0.0704,0.0361,5.50629,0.45,0.117,0,0,,1,4.536,1.1232,0.6519,0.61181,0.165333,0.4677,0.012,0.0432,0.6379,5.7411,4.2093,1.36391,1.488,0.140631,0.103108,0.03752204030752182,0.279049,1.5909,0.297302,0.690729,0.407592,,5.54137,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jake Lyons","sa1055560",676784
"Jacob Steinmetz","ARI",0.0448,0.0769,0.0533,5.66262,0.1754,0.1754,0,0,,1,4.591,1.152,0.6724,0.62918,0.147222,0.5019,0.0042,0.0544,0.588,5.292,4.5171,1.17155,1.325,0.128077,0.109323,0.018754079937934875,0.285523,1.6539,0.304526,0.67793,0.441188,,5.54193,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jacob Steinmetz","sa3017976",700255
"Aaron Davenport","CLE",0.0437,0.0773,0.0557,5.40918,0.2043,0.1693,0,0,,1,4.484,1.079,0.6389,0.60102,0.179222,0.4363,0.0049,0.0522,0.6928,6.2352,3.9267,1.5879,1.613,0.154505,0.0973015,0.05720338225364685,0.270054,1.5153,0.288069,0.693141,0.376868,,5.54493,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Aaron Davenport","sa3017615",702126
"Tanner Gillis","MIL",0.0436,0.0707,0.0386,5.41575,0.4302,0.1212,0,0,,1,4.502,1.1431,0.6433,0.60175,0.167444,0.4214,0.0113,0.037,0.571,5.139,3.7926,1.35501,1.507,0.126833,0.0936029,0.03322966396808624,0.282694,1.5645,0.295192,0.692591,0.429036,,5.54511,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tanner Gillis","sa3067074",828705
"Connor Gillispie",,0.046,0.0756,0.0576,5.44284,0.1754,0.1754,0,0,,1,4.46,1.0857,0.6407,0.60476,0.187333,0.3987,0.0039,0.0498,0.685,6.165,3.5883,1.71808,1.686,0.153587,0.0893946,0.06419283151626587,0.270647,1.4844,0.28618,0.69035,0.347995,,5.54597,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Connor Gillispie","26171",687362
"Dasan Hill","MIN",0.0451,0.0766,0.0571,5.46804,0.1754,0.1754,0,0,,1,4.627,1.067,0.6481,0.60756,0.145889,0.6208,0.0042,0.044,0.7398,6.6582,5.5872,1.19169,1.313,0.159888,0.134169,0.025718599557876587,0.269295,1.6878,0.299401,0.700816,0.40032,,5.54649,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dasan Hill","sa3067070",815598
"Chris McMahon","COL",0.0402,0.0817,0.0481,5.93217,0.1754,0.1754,0,0,,1,4.49,1.1928,0.6964,0.65913,0.199778,0.3489,0.0041,0.0454,0.681,6.129,3.1401,1.95185,1.798,0.15167,0.077706,0.07396436482667923,0.291232,1.5417,0.308879,0.669804,0.379624,,5.55315,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chris McMahon","sa3014429",675657
"R.J. Sales","WSN",0.0417,0.0799,0.0565,5.46984,0.1829,0.1739,0,0,,1,4.531,1.1245,0.6496,0.60776,0.159556,0.4773,0.0043,0.0404,0.6043,5.4387,4.2957,1.26608,1.436,0.13337,0.105341,0.02802913635969162,0.280193,1.6018,0.296957,0.69079,0.4289,,5.55386,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"R.J. Sales","sa3041437",701680
"Melvin Hernandez","MIL",0.0445,0.0753,0.053,5.42511,0.2381,0.1621,0,0,,1,4.514,1.1539,0.646,0.60279,0.161667,0.4125,0.0059,0.0531,0.5387,4.8483,3.7125,1.30594,1.455,0.11934,0.0913824,0.027957461774349213,0.285026,1.5664,0.296363,0.686831,0.450831,,5.5562,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Melvin Hernandez","sa3021785",808329
"Carlos Marcano","DET",0.0433,0.0771,0.0536,5.45805,0.2216,0.1656,0,0,,1,4.553,1.1512,0.65,0.60645,0.151333,0.4567,0.0054,0.0469,0.5267,4.7403,4.1103,1.15327,1.362,0.115682,0.100307,0.01537448912858963,0.284289,1.6079,0.296576,0.686158,0.444346,,5.55987,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Carlos Marcano","sa3015509",700354
"Wilfredo Pereira","STL",0.0432,0.0702,0.0353,5.38776,0.4665,0.1135,0,0,,1,4.477,1.1065,0.635,0.59864,0.180222,0.3968,0.0122,0.046,0.6216,5.5944,3.5712,1.56653,1.622,0.138843,0.0886308,0.05021217465400696,0.27428,1.5033,0.286562,0.694091,0.34973,,5.56323,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Wilfredo Pereira","sa917136",668579
"Argenis Cayama","SFG",0.0417,0.0791,0.0532,5.53131,0.2125,0.1675,0,0,,1,4.625,1.1475,0.6607,0.61459,0.136444,0.5433,0.0053,0.0463,0.5567,5.0103,4.8897,1.02466,1.228,0.120368,0.11747,0.002897299826145172,0.284358,1.6908,0.302507,0.686835,0.480414,,5.56431,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Argenis Cayama","sa3025006",821783
"Jerad Eickhoff",,0.0446,0.0771,0.0553,5.56209,0.1754,0.1754,0,0,,1,4.472,1.1695,0.6567,0.61801,0.186889,0.3372,0.0077,0.0509,0.5816,5.2344,3.0348,1.72479,1.682,0.130054,0.0754025,0.0546511709690094,0.286368,1.5067,0.296377,0.6827,0.38999,,5.56579,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jerad Eickhoff","12664",595191
"Trace Bright","BAL",0.0471,0.0722,0.0495,5.51502,0.2546,0.1586,0,0,,1,4.56,1.0836,0.6532,0.61278,0.166667,0.5314,0.0064,0.0479,0.7356,6.6204,4.7826,1.38427,1.5,0.161316,0.116535,0.04478068649768829,0.272213,1.615,0.297857,0.696116,0.413879,,5.5685,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Trace Bright","sa3020558",687238
"Edgar Moreta","NYM",0.0485,0.0715,0.0559,5.31774,0.2266,0.1646,0,0,,1,4.539,1.1065,0.6337,0.59086,0.154333,0.479,0.0056,0.0568,0.5901,5.3109,4.311,1.23194,1.389,0.130007,0.10553,0.024476759135723114,0.276404,1.5855,0.292186,0.695032,0.442812,,5.56867,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Edgar Moreta","sa3020989",807756
"Kash Mayfield","SDP",0.0471,0.0744,0.0611,5.2596,0.1754,0.1754,0,0,,1,4.564,1.0462,0.6245,0.5844,0.157111,0.5759,0.0042,0.0436,0.7333,6.5997,5.1831,1.27331,1.414,0.16067,0.126183,0.0344872921705246,0.26523,1.6221,0.291114,0.711482,0.401901,,5.56948,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kash Mayfield","sa3067104",824026
"Evan Aschenbeck","CHC",0.0476,0.0728,0.0573,5.2839,0.2167,0.1667,0,0,,1,4.484,1.1313,0.6284,0.5871,0.164556,0.4156,0.0053,0.0428,0.5399,4.8591,3.7404,1.29909,1.481,0.120406,0.0926851,0.02772078663110733,0.281026,1.5469,0.291088,0.697671,0.417965,,5.56976,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Evan Aschenbeck","sa3026253",809767
"Chris Ellis",,0.0473,0.0743,0.0547,5.58882,0.1754,0.1754,0,0,,1,4.5,1.1313,0.6598,0.62098,0.182111,0.4247,0.0039,0.0419,0.6661,5.9949,3.8223,1.5684,1.639,0.148022,0.0943778,0.05364445596933365,0.280483,1.556,0.298001,0.688831,0.392833,,5.57018,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chris Ellis","16125",595939
"Allen Facundo","NYY",0.0493,0.0715,0.0601,5.23062,0.1944,0.1714,0,0,,1,4.604,1.0852,0.6249,0.58118,0.145111,0.5688,0.0047,0.0517,0.6557,5.9013,5.1192,1.15278,1.306,0.14242,0.123545,0.018874898552894592,0.272424,1.654,0.295376,0.709311,0.451789,,5.57168,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Allen Facundo","sa3016071",702098
"Hayden Wynja","SFG",0.0432,0.0769,0.0533,5.43141,0.2315,0.1635,0,0,,1,4.549,1.1063,0.6417,0.60349,0.166556,0.4623,0.0058,0.0476,0.6289,5.6601,4.1607,1.36037,1.499,0.13825,0.101627,0.036623433232307434,0.273898,1.5686,0.289719,0.694088,0.363347,,5.57226,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Hayden Wynja","sa3020464",676883
"Chia-Shi Shen","SEA",0.0452,0.0747,0.0547,5.33871,0.2381,0.1621,0,0,,1,4.525,1.1174,0.6355,0.59319,0.160556,0.4547,0.0059,0.047,0.5775,5.1975,4.0923,1.27007,1.445,0.127624,0.100486,0.0271381214261055,0.277732,1.5721,0.291255,0.695157,0.432402,,5.57246,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chia-Shi Shen","sa3067456",828430
"Michael Dominguez",,0.044,0.0691,0.0338,5.40657,0.4739,0.1119,0,0,,1,4.517,1.0288,0.6358,0.60073,0.179111,0.5169,0.0125,0.0449,0.7874,7.0866,4.6521,1.52331,1.612,0.174319,0.114434,0.05988488346338272,0.260113,1.5457,0.284302,0.702656,0.329994,,5.57418,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Michael Dominguez","sa3011198",686597
"Eli Jones","MIN",0.0426,0.078,0.0508,5.63139,0.2191,0.1661,0,0,,1,4.632,1.1869,0.6728,0.62571,0.132556,0.5309,0.0055,0.0513,0.5153,4.6377,4.7781,0.970616,1.193,0.111248,0.114616,-0.003367878496646881,0.293076,1.7178,0.309924,0.682016,0.4999,,5.57436,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Eli Jones","sa3034868",801796
"Hunter Dryden","SFG",0.042,0.0798,0.0554,5.55273,0.1754,0.1754,0,0,,1,4.577,1.1171,0.6585,0.61697,0.157667,0.4959,0.0042,0.0501,0.6239,5.6151,4.4631,1.25812,1.419,0.136312,0.108346,0.02796591818332672,0.277127,1.613,0.295262,0.685573,0.414727,,5.575,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Hunter Dryden","sa3067105",827500
"Jared Kollar","SDP",0.0448,0.0729,0.047,5.39064,0.314,0.146,0,0,,1,4.443,1.1448,0.6372,0.59896,0.186667,0.3467,0.0078,0.0346,0.5653,5.0877,3.1203,1.63052,1.68,0.127234,0.0780329,0.049200981855392456,0.281852,1.4915,0.28949,0.694459,0.384123,,5.5751,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jared Kollar","sa3020439",806577
"Juan Bello","HOU",0.0459,0.0721,0.0466,5.50197,0.2999,0.1489,0,0,,1,4.538,1.1032,0.6531,0.61133,0.162889,0.4986,0.0076,0.049,0.6598,5.9382,4.4874,1.32331,1.466,0.145394,0.109872,0.035522252321243286,0.276464,1.6018,0.296842,0.690589,0.432254,,5.57589,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Juan Bello","sa3019615",805694
"Caden Grice","ARI",0.0456,0.0756,0.054,5.57397,0.1903,0.1723,0,0,,1,4.643,1.1129,0.6624,0.61933,0.138333,0.599,0.0047,0.0517,0.6541,5.8869,5.391,1.09199,1.245,0.140879,0.129011,0.011867329478263855,0.278762,1.7119,0.304565,0.691264,0.434603,,5.57737,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Caden Grice","sa3023166",694364
"Jose Montero","CIN",0.0438,0.0779,0.0577,5.43627,0.1754,0.1754,0,0,,1,4.56,1.1501,0.6505,0.60403,0.150889,0.4912,0.0042,0.0482,0.5673,5.1057,4.4208,1.15493,1.358,0.124408,0.107719,0.016688600182533264,0.286052,1.6413,0.30257,0.69284,0.50309,,5.58029,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jose Montero","sa3018312",800017
"Nathan Dettmer","ATH",0.0456,0.0748,0.0528,5.53329,0.215,0.167,0,0,,1,4.55,1.1739,0.6603,0.61481,0.149778,0.4683,0.0053,0.0412,0.5134,4.6206,4.2147,1.09631,1.348,0.112835,0.102923,0.009912088513374329,0.290533,1.6422,0.303235,0.68544,0.480427,,5.58395,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Nathan Dettmer","sa3023207",700579
"Jose Olivares","MIN",0.0444,0.0771,0.0554,5.52249,0.1829,0.1739,0,0,,1,4.587,1.0758,0.6545,0.61361,0.154556,0.5761,0.0044,0.0393,0.7031,6.3279,5.1849,1.22045,1.391,0.153281,0.125594,0.0276869535446167,0.270873,1.6519,0.295845,0.694799,0.409368,,5.58436,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose Olivares","sa3016267",699276
"Mavis Graves","PHI",0.0484,0.0731,0.0606,5.283,0.1754,0.1754,0,0,,1,4.566,1.0417,0.628,0.587,0.153556,0.5816,0.0042,0.0549,0.7281,6.5529,5.2344,1.25189,1.382,0.159461,0.127376,0.03208497166633606,0.265097,1.6233,0.291401,0.706727,0.41629,,5.58466,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Mavis Graves","sa3021472",703496
"Austin Ehrlicher","BOS",0.0429,0.0758,0.0452,5.67,0.2843,0.1523,0,0,,1,4.605,1.1037,0.6722,0.63,0.152333,0.5737,0.0074,0.0454,0.6936,6.2424,5.1633,1.20899,1.371,0.150619,0.124582,0.02603691816329956,0.276901,1.6774,0.302986,0.686549,0.433211,,5.58557,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Austin Ehrlicher","sa3023482",805972
"Mitch Neunborn","PHI",0.046,0.0709,0.0445,5.40027,0.3404,0.1404,0,0,,1,4.452,1.0791,0.6366,0.60003,0.188444,0.419,0.0086,0.0407,0.6889,6.2001,3.771,1.64415,1.696,0.154739,0.094115,0.06062443554401398,0.270295,1.4981,0.285929,0.697979,0.363879,,5.58621,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Mitch Neunborn","sa3021722",666748
"Johnny King","TOR",0.0479,0.0727,0.0567,5.3496,0.2084,0.1684,0,0,,1,4.624,1.0352,0.6355,0.5944,0.151222,0.6347,0.0052,0.0493,0.7831,7.0479,5.7123,1.23381,1.361,0.169356,0.137262,0.032093435525894165,0.262741,1.6699,0.294103,0.709373,0.410155,,5.58683,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Johnny King","sa3067123",803516
"Izack Tiger","TEX",0.0446,0.0767,0.0541,5.56632,0.1903,0.1723,0,0,,1,4.554,1.1102,0.6591,0.61848,0.166444,0.5058,0.0046,0.0416,0.6769,6.0921,4.5522,1.33828,1.498,0.148639,0.111067,0.03757137805223465,0.277093,1.616,0.298349,0.691913,0.412111,,5.58731,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Izack Tiger","sa3022875",806094
"Wande Torres","MIL",0.0457,0.0759,0.0595,5.34294,0.1754,0.1754,0,0,,1,4.593,1.1043,0.637,0.59366,0.145778,0.545,0.0042,0.0548,0.6198,5.5782,4.905,1.13725,1.312,0.134944,0.118659,0.016285650432109833,0.276545,1.6493,0.296975,0.700451,0.444853,,5.59005,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Wande Torres","sa3019165",800485
"Alexander Cornielle","NYY",0.0494,0.072,0.0602,5.30424,0.1754,0.1754,0,0,,1,4.488,1.0563,0.6264,0.58936,0.186556,0.4386,0.0041,0.0573,0.7289,6.5601,3.9474,1.66188,1.679,0.162411,0.0977273,0.06468360871076584,0.264598,1.4949,0.282693,0.703967,0.367939,,5.59026,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Alexander Cornielle","sa3011779",529017
"Kohl Simas",,0.0444,0.0762,0.0528,5.54265,0.2125,0.1675,0,0,,1,4.553,1.0969,0.6557,0.61585,0.166444,0.501,0.0052,0.0517,0.6824,6.1416,4.509,1.36208,1.498,0.149879,0.110037,0.03984186798334122,0.274204,1.5979,0.295246,0.690318,0.399002,,5.59221,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kohl Simas","sa3016949",702030
"Levi Stoudt","PHI",0.0451,0.0689,0.0369,5.41314,0.4418,0.1188,0,0,,1,4.488,1.0892,0.6401,0.60146,0.177333,0.4513,0.0112,0.0427,0.6634,5.9706,4.0617,1.46998,1.596,0.147816,0.100557,0.047259360551834106,0.272709,1.5405,0.289182,0.696778,0.390879,,5.59567,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Levi Stoudt","25650",686651
"Edinson Batista",,0.0431,0.0698,0.0335,5.46768,0.483,0.11,0,0,,1,4.616,1.114,0.6521,0.60752,0.139556,0.5534,0.0131,0.0721,0.615,5.535,4.9806,1.11131,1.256,0.133232,0.119887,0.013344898819923401,0.279163,1.6674,0.301131,0.689731,0.469004,,5.59586,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Edinson Batista","sa3009266",685046
"Kendall Williams",,0.0446,0.077,0.0563,5.51052,0.1754,0.1754,0,0,,1,4.55,1.1488,0.6557,0.61228,0.156333,0.4543,0.0042,0.0573,0.5528,4.9752,4.0887,1.21682,1.407,0.121495,0.0998461,0.021648354828357697,0.284469,1.6031,0.298104,0.684422,0.449004,,5.59667,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Kendall Williams","sa3011674",683086
"Frank Elissalt","STL",0.043,0.0723,0.0404,5.44977,0.3997,0.1277,0,0,,1,4.558,1.0881,0.6449,0.60553,0.162556,0.5159,0.0105,0.0435,0.6647,5.9823,4.6431,1.28843,1.463,0.145831,0.113186,0.03264588862657547,0.27212,1.604,0.291846,0.696806,0.38668,,5.59716,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Frank Elissalt","sa3025634",692284
"Wilkin Paredes","ARI",0.0449,0.0767,0.0537,5.64444,0.1754,0.1754,0,0,,1,4.566,1.2187,0.671,0.62716,0.151333,0.4231,0.0042,0.0407,0.4472,4.0248,3.8079,1.05696,1.362,0.0979413,0.0926632,0.005278147757053375,0.297085,1.6418,0.304643,0.678913,0.44119,,5.59947,-0.000381896,-0.00121267,999,,,,,,,4.800000000000001,4.800000000000001,5,5,,,,,,,,,,,,,,,,,,,"Wilkin Paredes","sa3020998",808051
"Bryce Cunningham","NYY",0.0482,0.0729,0.0575,5.38722,0.1903,0.1723,0,0,,1,4.514,1.0915,0.6378,0.59858,0.179667,0.4548,0.0046,0.0439,0.6832,6.1488,4.0932,1.5022,1.617,0.151351,0.100753,0.050598129630088806,0.271835,1.5463,0.289247,0.701671,0.396856,,5.6005,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Bryce Cunningham","sa3029687",701480
"Sam Whiting","SDP",0.0448,0.0709,0.0428,5.33016,0.3808,0.1318,0,0,,1,4.513,1.0762,0.6318,0.59224,0.168444,0.4835,0.0098,0.0489,0.6605,5.9445,4.3515,1.36608,1.516,0.146355,0.107135,0.03922002762556076,0.270361,1.5597,0.288025,0.700896,0.399922,,5.60111,-0.000381896,-0.00121267,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Sam Whiting","sa3023078",688519
"Jaime Melendez",,0.0444,0.0684,0.0325,5.54184,0.4855,0.1095,0,0,,1,4.584,1.0836,0.6574,0.61576,0.156333,0.5637,0.013,0.054,0.7096,6.3864,5.0733,1.25883,1.407,0.154799,0.122971,0.03182809054851532,0.273202,1.6473,0.299083,0.692997,0.431683,,5.60137,-0.000381896,-0.00121267,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jaime Melendez","sa3010660",686459
